6976125000,0.002131,0.001065,0.002131,-9.795630,0.004790,-0.177231
6977125000,0.002131,0.001065,0.003196,-9.766891,-0.004790,-0.182021
6978125000,0.001065,0.001065,0.001065,-9.762100,-0.004790,-0.186812
6979125000,0.000000,0.001065,-0.000000,-9.786050,0.004790,-0.182021
6980125000,0.000000,0.001065,0.001065,-9.781260,-0.014370,-0.182021
6981125000,0.001065,0.002131,0.002131,-9.766891,-0.004790,-0.201182
6982125000,0.002131,0.001065,0.002131,-9.786050,0.014370,-0.172441
6983125000,0.002131,0.001065,0.003196,-9.790840,-0.014370,-0.153281
6984125000,0.001065,0.001065,0.004261,-9.790840,-0.004790,-0.201182
6985125000,0.000000,0.001065,0.003196,-9.795630,0.014370,-0.191602
6986125000,0.000000,0.000000,0.002131,-9.795630,0.004790,-0.172441
6987125000,0.001065,-0.002131,0.002131,-9.786050,-0.004790,-0.191602
6988125000,0.001065,-0.002131,0.001065,-9.771680,-0.014370,-0.201182
6989125000,0.001065,-0.001065,0.001065,-9.766891,-0.014370,-0.191602
6990125000,0.000000,-0.001065,0.001065,-9.776470,-0.004790,-0.167651
6991125000,0.001065,-0.001065,-0.000000,-9.771680,0.023950,-0.186812
6992125000,0.001065,0.000000,0.001065,-9.771680,0.023950,-0.220342
6993125000,0.001065,0.001065,0.002131,-9.795630,0.014370,-0.201182
6994125000,0.002131,0.002131,0.002131,-9.800421,0.014370,-0.191602
6995125000,0.003196,0.001065,0.002131,-9.790840,-0.004790,-0.205972
6996125000,0.003196,0.000000,0.002131,-9.781260,-0.023950,-0.182021
6997125000,0.002131,0.000000,0.001065,-9.781260,-0.023950,-0.162861
6998125000,0.001065,0.000000,-0.000000,-9.786050,-0.014370,-0.182021
6999125000,0.000000,0.001065,0.001065,-9.790840,-0.014370,-0.182021
7000125000,0.000000,0.001065,0.002131,-9.805210,-0.023950,-0.167651
7001125000,0.001065,0.000000,0.001065,-9.795630,0.004790,-0.177231
7002125000,0.001065,0.000000,0.001065,-9.795630,0.014370,-0.177231
7003125000,0.001065,0.001065,0.002131,-9.795630,0.014370,-0.177231
7004125000,0.001065,0.001065,0.001065,-9.786050,0.014370,-0.182021
7005125000,0.001065,0.001065,0.001065,-9.781260,-0.004790,-0.196392
7006125000,0.001065,0.002131,0.002131,-9.795630,-0.004790,-0.205972
7007125000,0.000000,0.001065,0.003196,-9.790840,0.004790,-0.205972
7008125000,-0.001065,0.000000,0.002131,-9.790840,0.004790,-0.201182
7009125000,0.000000,-0.001065,0.001065,-9.814791,-0.023950,-0.177231
7010125000,0.002131,0.001065,-0.000000,-9.795630,-0.014370,-0.177231
7011125000,0.003196,0.002131,-0.000000,-9.757310,-0.004790,-0.182021
7012125000,0.003196,0.002131,0.002131,-9.762100,-0.004790,-0.158071
7013125000,0.002131,0.002131,0.002131,-9.781260,0.004790,-0.172441
7014125000,0.003196,0.003196,0.002131,-9.786050,-0.004790,-0.196392
7015125000,0.003196,0.002131,0.001065,-9.766891,-0.014370,-0.186812
7016125000,0.004261,0.001065,0.001065,-9.747730,-0.014370,-0.177231
7017125000,0.002131,0.002131,0.001065,-9.766891,-0.014370,-0.182021
7018125000,0.000000,0.003196,0.002131,-9.800421,0.004790,-0.196392
7019125000,-0.002131,0.002131,0.003196,-9.786050,-0.004790,-0.182021
7020125000,-0.002131,0.000000,0.001065,-9.747730,-0.004790,-0.158071
7021125000,0.000000,0.000000,-0.000000,-9.766891,-0.014370,-0.191602
7022125000,0.002131,0.002131,0.002131,-9.776470,0.004790,-0.220342
7023125000,0.003196,0.003196,0.002131,-9.766891,0.004790,-0.220342
7024125000,0.003196,0.001065,0.002131,-9.786050,-0.004790,-0.196392
7025125000,0.002131,-0.001065,0.001065,-9.781260,0.014370,-0.205972
7026125000,0.002131,0.000000,0.001065,-9.781260,0.014370,-0.215552
7027125000,0.001065,0.001065,0.001065,-9.786050,-0.004790,-0.191602
7028125000,0.001065,0.001065,-0.001065,-9.747730,-0.023950,-0.215552
7029125000,0.000000,0.001065,-0.001065,-9.781260,-0.023950,-0.182021
7030125000,0.000000,0.000000,-0.000000,-9.800421,0.014370,-0.177231
7031125000,0.000000,0.000000,-0.000000,-9.776470,0.014370,-0.191602
7032125000,0.000000,0.002131,0.001065,-9.771680,0.023950,-0.191602
7033125000,0.001065,0.003196,0.002131,-9.781260,0.043110,-0.191602
7034125000,0.001065,0.001065,0.002131,-9.771680,0.023950,-0.191602
7035125000,0.002131,0.000000,0.001065,-9.766891,0.004790,-0.182021
7036125000,0.002131,0.001065,-0.000000,-9.771680,0.014370,-0.177231
7037125000,0.000000,0.001065,0.001065,-9.786050,0.023950,-0.172441
7038125000,0.000000,0.001065,0.002131,-9.790840,0.014370,-0.162861
7039125000,0.000000,0.001065,0.002131,-9.776470,-0.014370,-0.158071
7040125000,0.000000,0.001065,0.001065,-9.771680,-0.023950,-0.167651
7041125000,0.000000,0.002131,0.001065,-9.766891,-0.004790,-0.215552
7042125000,-0.001065,0.003196,0.001065,-9.795630,0.004790,-0.225132
7043125000,0.000000,0.002131,0.001065,-9.824370,0.004790,-0.201182
7044125000,0.001065,0.001065,0.002131,-9.805210,0.004790,-0.201182
7045125000,0.002131,0.000000,0.002131,-9.781260,-0.004790,-0.191602
7046125000,0.002131,0.000000,0.002131,-9.781260,0.004790,-0.158071
7047125000,0.001065,0.000000,0.002131,-9.795630,0.014370,-0.172441
7048125000,0.000000,0.001065,0.002131,-9.790840,0.023950,-0.172441
7049125000,0.000000,0.002131,0.002131,-9.786050,-0.004790,-0.158071
7050125000,0.001065,0.000000,0.001065,-9.800421,-0.014370,-0.182021
7051125000,0.001065,0.000000,0.001065,-9.800421,-0.014370,-0.182021
7052125000,0.001065,0.000000,0.001065,-9.800421,-0.014370,-0.182021
7053125000,0.001065,0.000000,0.001065,-9.800421,-0.014370,-0.182021
7054000000,0.001065,0.000000,0.001065,-9.800421,-0.014370,-0.182021
