4934125000,0.002131,-0.001065,0.003196,0.000000,9.709410,-0.934058
4935125000,0.002131,0.001065,0.002131,-0.009580,9.709410,-0.958008
4936125000,0.001065,0.001065,0.001065,0.004790,9.699829,-0.958008
4937125000,0.002131,0.001065,0.001065,0.004790,9.699829,-0.948428
4938125000,0.002131,0.000000,0.001065,0.014370,9.718989,-0.967588
4939125000,0.002131,0.000000,0.002131,0.028740,9.699829,-0.981958
4940125000,0.001065,0.001065,0.003196,0.009580,9.680670,-0.967588
4941125000,0.000000,0.002131,0.003196,0.009580,9.680670,-0.967588
4942125000,0.000000,0.002131,0.003196,-0.009580,9.680670,-0.967588
4943125000,0.000000,0.001065,0.002131,-0.019160,9.709410,-0.943638
4944125000,0.000000,0.001065,0.002131,0.000000,9.718989,-0.958008
4945125000,0.001065,0.001065,0.002131,-0.009580,9.699829,-0.981958
4946125000,0.002131,0.000000,0.001065,-0.028740,9.690249,-0.962798
4947125000,0.003196,-0.001065,0.001065,-0.028740,9.709410,-0.967588
4948125000,0.003196,0.000000,0.001065,-0.019160,9.718989,-0.981958
4949125000,0.002131,0.001065,0.001065,-0.014370,9.699829,-0.958008
4950125000,0.001065,0.000000,0.001065,-0.014370,9.680670,-0.967588
4951125000,0.000000,0.000000,0.002131,-0.028740,9.671089,-0.977168
4952125000,0.001065,0.000000,0.001065,-0.023950,9.690249,-0.972378
4953125000,0.001065,0.000000,0.001065,-0.023950,9.728570,-0.972378
4954125000,0.002131,0.000000,0.001065,-0.028740,9.718989,-0.991538
4955125000,0.002131,0.000000,0.002131,-0.028740,9.699829,-1.001118
4956125000,0.002131,0.002131,0.002131,-0.023950,9.699829,-0.972378
4957125000,0.002131,0.001065,0.003196,-0.004790,9.699829,-0.967588
4958125000,0.002131,0.001065,0.003196,-0.009580,9.690249,-0.962798
4959125000,0.002131,0.002131,0.003196,0.000000,9.690249,-0.967588
4960125000,0.002131,0.003196,0.003196,0.009580,9.709410,-0.986748
4961125000,0.002131,0.002131,0.002131,-0.009580,9.690249,-0.986748
4962125000,0.002131,0.000000,0.001065,-0.023950,9.699829,-0.977168
4963125000,0.002131,-0.001065,-0.000000,-0.004790,9.709410,-0.972378
4964125000,0.002131,-0.002131,0.001065,0.009580,9.699829,-0.962798
4965125000,0.002131,-0.001065,0.003196,0.000000,9.709410,-0.943638
4966125000,0.001065,0.000000,0.003196,0.000000,9.699829,-0.958008
4967125000,0.002131,0.002131,0.003196,0.033530,9.690249,-0.986748
4968125000,0.002131,0.002131,0.003196,0.038320,9.699829,-0.986748
4969125000,0.003196,0.002131,0.002131,0.009580,9.690249,-0.981958
4970125000,0.001065,0.002131,0.001065,0.009580,9.690249,-0.981958
4971125000,0.000000,0.002131,0.001065,0.004790,9.709410,-1.001118
4972125000,0.000000,0.002131,0.001065,0.004790,9.709410,-1.005908
4973125000,0.001065,0.002131,0.002131,0.014370,9.709410,-0.991538
4974125000,0.001065,0.002131,0.003196,0.028740,9.718989,-1.005908
4975125000,0.000000,0.001065,0.003196,0.047900,9.690249,-0.996328
4976125000,0.000000,0.001065,0.004261,0.028740,9.709410,-0.967588
4977125000,0.000000,0.001065,0.003196,0.000000,9.728570,-0.967588
4978125000,0.001065,0.001065,0.002131,0.004790,9.709410,-0.977168
4979125000,0.001065,0.001065,0.001065,0.014370,9.699829,-0.986748
4980125000,0.002131,0.000000,0.001065,0.000000,9.699829,-0.991538
4981125000,0.002131,0.001065,0.002131,0.004790,9.718989,-0.967588
4982125000,0.001065,0.001065,0.002131,0.014370,9.728570,-0.962798
4983125000,0.000000,0.001065,0.001065,-0.004790,9.709410,-0.981958
4984125000,0.000000,0.001065,-0.000000,-0.014370,9.718989,-0.986748
4985125000,0.001065,0.001065,0.001065,-0.014370,9.718989,-0.977168
4986125000,0.001065,0.001065,0.003196,0.004790,9.709410,-0.948428
